Student ID,student_name,gender,year,school_name,reading_score,maths_score,School ID,type,size,budget,spending_bins
336,Kathy Morse,F,11,Huang High School,61,44,0,Government,2917,1910635,$645-680
337,Andrea Wood,F,10,Huang High School,49,54,0,Government,2917,1910635,$645-680
338,Maureen Massey,F,9,Huang High School,83,62,0,Government,2917,1910635,$645-680
339,Daniel Smith,M,11,Huang High School,96,44,0,Government,2917,1910635,$645-680
340,Alexandra Smith,F,11,Huang High School,80,40,0,Government,2917,1910635,$645-680
341,Caitlin Hall,F,11,Huang High School,79,53,0,Government,2917,1910635,$645-680
342,Jose Carlson,M,11,Huang High School,45,57,0,Government,2917,1910635,$645-680
343,Deborah Macias,F,9,Huang High School,52,89,0,Government,2917,1910635,$645-680
344,Dwayne Rice,M,11,Huang High School,43,68,0,Government,2917,1910635,$645-680
345,Matthew Harris,M,10,Huang High School,62,78,0,Government,2917,1910635,$645-680
346,Eric Bowman,M,9,Huang High School,75,97,0,Government,2917,1910635,$645-680
347,Samuel Ali,M,9,Huang High School,96,79,0,Government,2917,1910635,$645-680
348,David Miller,M,12,Huang High School,67,73,0,Government,2917,1910635,$645-680
349,James Moreno,M,11,Huang High School,47,56,0,Government,2917,1910635,$645-680
350,Brooke Austin,F,11,Huang High School,83,63,0,Government,2917,1910635,$645-680
351,Alisha Martin,F,10,Huang High School,97,89,0,Government,2917,1910635,$645-680
352,Neil Rodriguez,M,10,Huang High School,53,54,0,Government,2917,1910635,$645-680
353,Gary Williams,M,10,Huang High School,65,57,0,Government,2917,1910635,$645-680
354,Michael Pittman,M,12,Huang High School,58,65,0,Government,2917,1910635,$645-680
355,Stephanie Palmer,F,10,Huang High School,97,52,0,Government,2917,1910635,$645-680
356,Christine Perry,F,11,Huang High School,74,67,0,Government,2917,1910635,$645-680
357,Suzanne David,F,10,Huang High School,66,60,0,Government,2917,1910635,$645-680
358,Amber Smith,F,12,Huang High School,49,74,0,Government,2917,1910635,$645-680
359,Ryan Jones,M,9,Huang High School,83,83,0,Government,2917,1910635,$645-680
360,Emily Ford,F,9,Huang High School,60,78,0,Government,2917,1910635,$645-680
361,Kelsey Shea,F,12,Huang High School,60,52,0,Government,2917,1910635,$645-680
362,Katherine Wallace,F,12,Huang High School,89,61,0,Government,2917,1910635,$645-680
363,Erica Conway,F,11,Huang High School,72,64,0,Government,2917,1910635,$645-680
364,Tyler Parker,M,11,Huang High School,70,41,0,Government,2917,1910635,$645-680
365,Michael Parks,M,9,Huang High School,77,95,0,Government,2917,1910635,$645-680
366,Elizabeth Hunt,F,12,Huang High School,52,49,0,Government,2917,1910635,$645-680
367,Grant Jackson,M,11,Huang High School,88,47,0,Government,2917,1910635,$645-680
368,Daniel Matthews,M,9,Huang High School,74,54,0,Government,2917,1910635,$645-680
369,Diana Silva,F,9,Huang High School,39,77,0,Government,2917,1910635,$645-680
370,Frank Garza,M,11,Huang High School,84,52,0,Government,2917,1910635,$645-680
371,Terri Fischer,F,10,Huang High School,50,94,0,Government,2917,1910635,$645-680
372,Robert Goodwin,M,12,Huang High School,45,60,0,Government,2917,1910635,$645-680
373,Bobby Ruiz,M,10,Huang High School,53,96,0,Government,2917,1910635,$645-680
374,Stephanie Taylor,F,12,Huang High School,85,74,0,Government,2917,1910635,$645-680
375,Erin Hill,F,10,Huang High School,61,44,0,Government,2917,1910635,$645-680
376,Erin Cohen,F,10,Huang High School,73,95,0,Government,2917,1910635,$645-680
377,Jeffrey Morris,M,9,Huang High School,58,81,0,Government,2917,1910635,$645-680
378,Elizabeth Simpson,F,10,Huang High School,70,76,0,Government,2917,1910635,$645-680
379,Jennifer Davis,F,11,Huang High School,68,95,0,Government,2917,1910635,$645-680
380,Rachel Burton,F,9,Huang High School,69,65,0,Government,2917,1910635,$645-680
381,Joseph Wilkins,M,9,Huang High School,68,76,0,Government,2917,1910635,$645-680
382,Lawrence Montgomery,M,11,Huang High School,78,96,0,Government,2917,1910635,$645-680
383,Patricia Howard,F,11,Huang High School,92,40,0,Government,2917,1910635,$645-680
384,Jessica Hanson,F,11,Huang High School,81,40,0,Government,2917,1910635,$645-680
385,Donna Dean,F,10,Huang High School,50,74,0,Government,2917,1910635,$645-680
386,Edwin Reid,M,9,Huang High School,89,73,0,Government,2917,1910635,$645-680
387,Jodi Brown,F,12,Huang High School,88,76,0,Government,2917,1910635,$645-680
388,Elizabeth Richard,F,9,Huang High School,52,96,0,Government,2917,1910635,$645-680
389,Aaron Martinez,M,9,Huang High School,75,65,0,Government,2917,1910635,$645-680
390,Stephen Fischer,M,9,Huang High School,78,45,0,Government,2917,1910635,$645-680
391,Diana Reeves,F,11,Huang High School,44,75,0,Government,2917,1910635,$645-680
392,Jeffrey Eaton,M,10,Huang High School,96,44,0,Government,2917,1910635,$645-680
393,Evelyn Miller,F,9,Huang High School,76,70,0,Government,2917,1910635,$645-680
394,Christopher Kidd,M,9,Huang High School,62,67,0,Government,2917,1910635,$645-680
395,Sarah Adams,F,9,Huang High School,84,45,0,Government,2917,1910635,$645-680
396,Melinda Nelson,F,12,Huang High School,41,68,0,Government,2917,1910635,$645-680
397,Kevin Brooks,M,11,Huang High School,55,59,0,Government,2917,1910635,$645-680
398,John Bowen,M,12,Huang High School,50,55,0,Government,2917,1910635,$645-680
399,Tracie Abbott,F,12,Huang High School,79,47,0,Government,2917,1910635,$645-680
400,Allen Foster,M,11,Huang High School,87,95,0,Government,2917,1910635,$645-680
401,Kathryn Elliott,F,12,Huang High School,69,69,0,Government,2917,1910635,$645-680
402,Christopher Walker,M,12,Huang High School,93,96,0,Government,2917,1910635,$645-680
403,Cynthia Martin,F,11,Huang High School,55,86,0,Government,2917,1910635,$645-680
404,Amanda Bennett,F,11,Huang High School,70,49,0,Government,2917,1910635,$645-680
405,Dennis Padilla,M,11,Huang High School,71,63,0,Government,2917,1910635,$645-680
406,Antonio Miller,M,11,Huang High School,94,50,0,Government,2917,1910635,$645-680
407,Melissa Trevino,F,11,Huang High School,62,40,0,Government,2917,1910635,$645-680
408,Andrew King,M,10,Huang High School,90,63,0,Government,2917,1910635,$645-680
409,John Martinez,M,11,Huang High School,70,51,0,Government,2917,1910635,$645-680
410,Lauren King,F,9,Huang High School,67,75,0,Government,2917,1910635,$645-680
411,Stephanie Mercado,F,9,Huang High School,93,65,0,Government,2917,1910635,$645-680
412,William Smith,M,11,Huang High School,70,50,0,Government,2917,1910635,$645-680
413,Jonathan Marshall,M,12,Huang High School,75,71,0,Government,2917,1910635,$645-680
414,Luke Lowery MD,M,10,Huang High School,93,48,0,Government,2917,1910635,$645-680
415,Emily Reynolds,F,9,Huang High School,89,43,0,Government,2917,1910635,$645-680
416,Kevin Mclean,M,9,Huang High School,80,75,0,Government,2917,1910635,$645-680
417,Elizabeth Taylor,F,11,Huang High School,84,91,0,Government,2917,1910635,$645-680
418,Pamela Rivas,F,11,Huang High School,74,42,0,Government,2917,1910635,$645-680
419,Tammy Martin,F,9,Huang High School,95,56,0,Government,2917,1910635,$645-680
420,Holly Watkins,F,9,Huang High School,94,48,0,Government,2917,1910635,$645-680
421,Patrick Chen,M,9,Huang High School,52,63,0,Government,2917,1910635,$645-680
422,Michelle Griffin,F,10,Huang High School,52,61,0,Government,2917,1910635,$645-680
423,Theresa Andrews,F,12,Huang High School,65,85,0,Government,2917,1910635,$645-680
424,Alan Henry,M,9,Huang High School,60,44,0,Government,2917,1910635,$645-680
425,Larry Hines,M,10,Huang High School,94,52,0,Government,2917,1910635,$645-680
426,Travis Frazier,M,12,Huang High School,86,61,0,Government,2917,1910635,$645-680
427,Julie Jones,F,12,Huang High School,56,40,0,Government,2917,1910635,$645-680
428,Natalie Reynolds,F,10,Huang High School,62,82,0,Government,2917,1910635,$645-680
429,Jessica Cohen,F,10,Huang High School,89,62,0,Government,2917,1910635,$645-680
430,Jason Robinson,M,12,Huang High School,49,76,0,Government,2917,1910635,$645-680
431,Heather Palmer,F,9,Huang High School,84,68,0,Government,2917,1910635,$645-680
432,Emily Cardenas MD,F,10,Huang High School,82,81,0,Government,2917,1910635,$645-680
433,Scott Glover,M,12,Huang High School,92,53,0,Government,2917,1910635,$645-680
434,Jacqueline White,F,12,Huang High School,57,63,0,Government,2917,1910635,$645-680
435,Mrs. Elizabeth Espinoza DDS,F,9,Huang High School,82,97,0,Government,2917,1910635,$645-680
436,Toni Porter,F,11,Huang High School,39,96,0,Government,2917,1910635,$645-680
437,Jennifer Mejia,F,11,Huang High School,78,78,0,Government,2917,1910635,$645-680
438,Brenda Peterson,F,10,Huang High School,77,75,0,Government,2917,1910635,$645-680
439,Paul Hamilton,M,9,Huang High School,89,93,0,Government,2917,1910635,$645-680
440,Patricia Nguyen,F,11,Huang High School,63,88,0,Government,2917,1910635,$645-680
441,James Ho,M,12,Huang High School,75,69,0,Government,2917,1910635,$645-680
442,Elizabeth Cohen,F,10,Huang High School,59,74,0,Government,2917,1910635,$645-680
443,Stephanie Lane,F,9,Huang High School,85,66,0,Government,2917,1910635,$645-680
444,Dawn Rhodes,F,12,Huang High School,57,42,0,Government,2917,1910635,$645-680
445,Theresa Robinson,F,10,Huang High School,85,58,0,Government,2917,1910635,$645-680
446,Breanna Mosley,F,9,Huang High School,90,47,0,Government,2917,1910635,$645-680
447,Carmen Wilson,F,10,Huang High School,95,40,0,Government,2917,1910635,$645-680
448,Ian Brown,M,9,Huang High School,76,69,0,Government,2917,1910635,$645-680
449,Kathleen Matthews,F,11,Huang High School,82,42,0,Government,2917,1910635,$645-680
450,Bryan Diaz,M,11,Huang High School,42,61,0,Government,2917,1910635,$645-680
451,Gina Sweeney,F,11,Huang High School,42,56,0,Government,2917,1910635,$645-680
452,Alan Garcia,M,10,Huang High School,93,53,0,Government,2917,1910635,$645-680
453,Erik Wheeler,M,10,Huang High School,39,84,0,Government,2917,1910635,$645-680
454,Stephanie Robles,F,9,Huang High School,70,98,0,Government,2917,1910635,$645-680
455,Samantha Hanson,F,9,Huang High School,50,44,0,Government,2917,1910635,$645-680
456,Christopher Williams,M,11,Huang High School,46,63,0,Government,2917,1910635,$645-680
457,Stephanie Hart,F,12,Huang High School,73,50,0,Government,2917,1910635,$645-680
458,Mrs. Lisa Becker,F,11,Huang High School,87,87,0,Government,2917,1910635,$645-680
459,Bianca Johnson,F,9,Huang High School,96,95,0,Government,2917,1910635,$645-680
460,Amy Steele,F,12,Huang High School,59,96,0,Government,2917,1910635,$645-680
461,Gina Contreras,F,9,Huang High School,59,62,0,Government,2917,1910635,$645-680
462,Jaime Alexander,F,10,Huang High School,99,70,0,Government,2917,1910635,$645-680
463,Kevin Coleman,M,12,Huang High School,78,79,0,Government,2917,1910635,$645-680
464,Caitlin Williams,F,10,Huang High School,59,79,0,Government,2917,1910635,$645-680
465,Joseph Lloyd,M,9,Huang High School,42,59,0,Government,2917,1910635,$645-680
466,Carrie Hernandez,F,11,Huang High School,86,97,0,Government,2917,1910635,$645-680
467,Mr. Travis Young,M,10,Huang High School,98,63,0,Government,2917,1910635,$645-680
468,Francis Wright,M,12,Huang High School,49,91,0,Government,2917,1910635,$645-680
469,Joel Harper,M,9,Huang High School,52,96,0,Government,2917,1910635,$645-680
470,Eduardo Park,M,9,Huang High School,85,77,0,Government,2917,1910635,$645-680
471,Melissa Yoder,F,10,Huang High School,57,50,0,Government,2917,1910635,$645-680
472,Donna Campbell,F,9,Huang High School,94,77,0,Government,2917,1910635,$645-680
473,Connie Delacruz,F,9,Huang High School,76,93,0,Government,2917,1910635,$645-680
474,Luis Parker,M,9,Huang High School,97,59,0,Government,2917,1910635,$645-680
475,Pamela Watts,F,11,Huang High School,44,97,0,Government,2917,1910635,$645-680
476,Lindsey Mitchell,F,10,Huang High School,98,84,0,Government,2917,1910635,$645-680
477,Brenda Price,F,10,Huang High School,58,96,0,Government,2917,1910635,$645-680
478,Joseph Howard,M,10,Huang High School,49,49,0,Government,2917,1910635,$645-680
479,Amy Evans,F,10,Huang High School,39,59,0,Government,2917,1910635,$645-680
480,Paula Fernandez DVM,F,9,Huang High School,69,84,0,Government,2917,1910635,$645-680
481,Amber Cunningham,F,11,Huang High School,41,59,0,Government,2917,1910635,$645-680
482,Preston Wheeler,M,10,Huang High School,51,74,0,Government,2917,1910635,$645-680
483,James Lopez,M,9,Huang High School,97,44,0,Government,2917,1910635,$645-680
484,Chad Drake,M,11,Huang High School,66,74,0,Government,2917,1910635,$645-680
485,Samuel Blackburn,M,11,Huang High School,53,92,0,Government,2917,1910635,$645-680
486,Shawn Nielsen,M,9,Huang High School,45,44,0,Government,2917,1910635,$645-680
487,Eric Perez,M,10,Huang High School,83,93,0,Government,2917,1910635,$645-680
488,Kevin Montgomery,M,12,Huang High School,88,58,0,Government,2917,1910635,$645-680
489,Terry Thomas,M,9,Huang High School,72,95,0,Government,2917,1910635,$645-680
490,Kim Meyer,F,9,Huang High School,54,69,0,Government,2917,1910635,$645-680
491,Michael Townsend,M,10,Huang High School,68,80,0,Government,2917,1910635,$645-680
492,Ronnie Rodriguez,M,10,Huang High School,49,96,0,Government,2917,1910635,$645-680
493,Savannah Smith,F,10,Huang High School,89,91,0,Government,2917,1910635,$645-680
494,Shane Nguyen,M,10,Huang High School,92,97,0,Government,2917,1910635,$645-680
495,Michael Brown,M,12,Huang High School,77,39,0,Government,2917,1910635,$645-680
496,Robert Young,M,9,Huang High School,74,90,0,Government,2917,1910635,$645-680
497,Daniel Griffin,M,9,Huang High School,83,57,0,Government,2917,1910635,$645-680
498,James Johnson,M,11,Huang High School,85,96,0,Government,2917,1910635,$645-680
499,Mary Cox,F,10,Huang High School,60,85,0,Government,2917,1910635,$645-680
500,Tina Aguirre,F,10,Huang High School,99,74,0,Government,2917,1910635,$645-680
501,Jillian Mcdonald,F,9,Huang High School,94,62,0,Government,2917,1910635,$645-680
502,Matthew Branch,M,10,Huang High School,44,76,0,Government,2917,1910635,$645-680
503,Christopher Jordan,M,11,Huang High School,99,46,0,Government,2917,1910635,$645-680
504,Victor Mcguire,M,11,Huang High School,44,42,0,Government,2917,1910635,$645-680
505,Erin Arnold,F,10,Huang High School,99,62,0,Government,2917,1910635,$645-680
506,Nicholas Wu,M,10,Huang High School,44,81,0,Government,2917,1910635,$645-680
507,Kristen Wilson,F,12,Huang High School,77,96,0,Government,2917,1910635,$645-680
508,Morgan Moore,F,10,Huang High School,52,68,0,Government,2917,1910635,$645-680
509,Stephen Smith,M,9,Huang High School,62,51,0,Government,2917,1910635,$645-680
510,Jeremy Romero,M,10,Huang High School,98,53,0,Government,2917,1910635,$645-680
511,Julie Bush,F,9,Huang High School,41,86,0,Government,2917,1910635,$645-680
512,Brittany Taylor,F,11,Huang High School,79,98,0,Government,2917,1910635,$645-680
513,James Kim,M,10,Huang High School,89,93,0,Government,2917,1910635,$645-680
514,Ashley Roberts,F,10,Huang High School,89,93,0,Government,2917,1910635,$645-680
515,Brandon Johnson,M,10,Huang High School,98,66,0,Government,2917,1910635,$645-680
516,David Davenport,M,12,Huang High School,83,91,0,Government,2917,1910635,$645-680
517,Mark Washington,M,9,Huang High School,56,40,0,Government,2917,1910635,$645-680
518,Alicia Marshall,F,9,Huang High School,51,79,0,Government,2917,1910635,$645-680
519,Barbara Santana,F,12,Huang High School,47,40,0,Government,2917,1910635,$645-680
520,Samantha Parker,F,10,Huang High School,58,97,0,Government,2917,1910635,$645-680
521,Joseph Walters,M,11,Huang High School,97,94,0,Government,2917,1910635,$645-680
522,Michael Zamora,M,11,Huang High School,77,69,0,Government,2917,1910635,$645-680
523,Kyle Cobb,M,11,Huang High School,44,70,0,Government,2917,1910635,$645-680
524,Jill Clark,F,10,Huang High School,99,94,0,Government,2917,1910635,$645-680
525,Sarah Warren,F,11,Huang High School,68,78,0,Government,2917,1910635,$645-680
526,Jennifer Robinson,F,10,Huang High School,46,89,0,Government,2917,1910635,$645-680
527,Patricia Johnson,F,11,Huang High School,76,70,0,Government,2917,1910635,$645-680
528,Henry Evans,M,10,Huang High School,46,51,0,Government,2917,1910635,$645-680
529,Alexander Ramsey,M,10,Huang High School,57,85,0,Government,2917,1910635,$645-680
530,Brandon Stephens,M,10,Huang High School,99,48,0,Government,2917,1910635,$645-680
531,Jeff Holland,M,9,Huang High School,53,66,0,Government,2917,1910635,$645-680
532,Samuel Schultz,M,10,Huang High School,66,60,0,Government,2917,1910635,$645-680
533,Brett Johnson,M,11,Huang High School,81,89,0,Government,2917,1910635,$645-680
534,Daniel Sherman,M,12,Huang High School,93,56,0,Government,2917,1910635,$645-680
535,Justin Mccall,M,11,Huang High School,60,89,0,Government,2917,1910635,$645-680
536,Jonathan Evans,M,9,Huang High School,64,94,0,Government,2917,1910635,$645-680
537,Jacqueline Kennedy,F,11,Huang High School,68,90,0,Government,2917,1910635,$645-680
538,Martin Stephenson,M,10,Huang High School,78,43,0,Government,2917,1910635,$645-680
539,Lindsey Lane,F,9,Huang High School,41,88,0,Government,2917,1910635,$645-680
540,Jessica Hart,F,10,Huang High School,58,97,0,Government,2917,1910635,$645-680
541,Edward Lucas,M,10,Huang High School,82,50,0,Government,2917,1910635,$645-680
542,Lisa Osborne,F,9,Huang High School,55,68,0,Government,2917,1910635,$645-680
543,Hannah Black,F,9,Huang High School,48,96,0,Government,2917,1910635,$645-680
544,Alexander Paul,M,9,Huang High School,54,49,0,Government,2917,1910635,$645-680
545,Brenda Wong,F,12,Huang High School,64,90,0,Government,2917,1910635,$645-680
546,Thomas Delgado,M,12,Huang High School,46,96,0,Government,2917,1910635,$645-680
547,Jeremy Sutton,M,9,Huang High School,43,75,0,Government,2917,1910635,$645-680
548,Paula Donaldson,F,9,Huang High School,48,60,0,Government,2917,1910635,$645-680
549,Valerie Thompson,F,9,Huang High School,68,64,0,Government,2917,1910635,$645-680
